ticker,in_legacy_quality,in_legacy_market,in_ranking,exchange,sector_raw,has_market_data,has_finance_data,data_quality_status,possible_issue,recommended_action
TNW,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TOP,True,True,True,UPCoM,Dịch vụ Tiêu dùng / Bán lẻ / Bán lẻ / Bán lẻ phức hợp,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TOS,True,True,True,UPCoM,"Dầu khí / Dầu khí / Thiết bị, Dịch vụ và Phân phối Dầu khí / Thiết bị và Dịch vụ Dầu khí",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TOT,True,True,True,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Dịch vụ vận tải,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TOW,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TPB,True,True,True,HOSE,Ngân hàng / Ngân hàng / Ngân hàng / Ngân hàng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TPC,True,True,True,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TPH,True,True,True,HNX,"Dịch vụ Tiêu dùng / Truyền thông / Truyền thông / Sách, ấn bản & sản phẩm văn hóa",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TPP,True,True,True,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Containers & Đóng gói,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TPS,True,True,True,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TQN,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Lâm nghiệp và Giấy / Lâm sản và Chế biến gỗ,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TQW,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TR1,True,True,True,UPCoM,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TRA,True,True,True,HOSE,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TRC,True,True,True,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Nhựa, cao su & sợi",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TRS,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Vận tải Thủy,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TRT,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TRV,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Đường sắt,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TS3,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TS4,True,True,True,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TS5,True,True,True,UPCoM,Công nghiệp / Hàng hóa công nghiệp / Kỹ thuật xây dựng,False,False,INSUFFICIENT_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TSA,True,True,True,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TSB,True,True,True,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Điện tử & Thiết bị điện / Hàng điện & điện tử,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TSC,True,True,True,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TSD,True,True,True,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TSG,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Đường sắt,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TSJ,True,True,True,UPCoM,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TST,True,True,True,UPCoM,Công nghệ Thông tin / Công nghệ Thông tin / Phần mềm & Dịch vụ Máy tính / Dịch vụ Máy tính,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TT6,True,True,True,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Thực phẩm,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TTA,True,True,True,HOSE,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TTB,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TTC,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TTD,True,True,True,UPCoM,Dược phẩm và Y tế / Y tế / Thiết bị và Dịch vụ Y tế / Chăm sóc y tế,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TTE,True,True,True,HOSE,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TTF,True,True,True,HOSE,Nguyên vật liệu / Tài nguyên Cơ bản / Lâm nghiệp và Giấy / Lâm sản và Chế biến gỗ,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TTG,True,True,True,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TTH,True,True,True,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TTL,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TTN,True,True,True,UPCoM,Viễn thông / Viễn thông / Viễn thông cố định / Viễn thông cố định,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TTP,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Containers & Đóng gói,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TTS,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TTT,True,True,True,HNX,Dịch vụ Tiêu dùng / Du lịch và Giải trí / Du lịch & Giải trí / Vận tải hành khách & Du lịch,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TTZ,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TUG,True,True,True,UPCoM,"Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Kho bãi, hậu cần và bảo dưỡng",False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TV1,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Tư vấn & Hỗ trợ KD,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TV2,True,True,True,HOSE,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Tư vấn & Hỗ trợ KD,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TV3,True,True,True,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Tư vấn & Hỗ trợ KD,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TV4,True,True,True,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Tư vấn & Hỗ trợ KD,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TV6,True,True,True,UPCoM,"Tài chính / Bất động sản / Bất động sản / Tư Vấn, Định giá, Môi giới Bất động sản",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TVA,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TVB,True,True,True,HOSE,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TVC,True,True,True,HNX,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Tài chính đặc biệt,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TVD,True,True,True,HNX,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai thác Than,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TVG,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TVH,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TVM,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Tư vấn & Hỗ trợ KD,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TVN,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TVP,True,True,True,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TVS,True,True,True,HOSE,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TVT,True,True,True,HOSE,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TVW,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TW3,True,True,True,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
TXM,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
TYA,True,True,True,HOSE,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Điện tử & Thiết bị điện / Hàng điện & điện tử,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
UCT,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
UDC,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
UDJ,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
UDL,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
UEM,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Công nghiệp nặng / Máy công nghiệp,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
UIC,True,True,True,HOSE,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
UMC,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
UNI,True,True,True,HNX,Công nghệ Thông tin / Công nghệ Thông tin / Phần mềm & Dịch vụ Máy tính / Dịch vụ Máy tính,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
UPC,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Tiện ích khác",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
UPH,True,True,True,UPCoM,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
UPS,True,True,True,UPCoM,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
USC,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
USD,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
UTT,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Chất thải & Môi trường,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
UXC,True,True,True,UPCoM,Hàng Tiêu dùng / Thực phẩm và đồ uống / Sản xuất thực phẩm / Nuôi trồng nông & hải sản,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
V11,True,True,True,UPCoM,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
V12,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
V15,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
V21,True,True,True,HNX,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VAB,True,True,True,HOSE,Ngân hàng / Ngân hàng / Ngân hàng / Ngân hàng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VAF,True,True,True,HOSE,"Nguyên vật liệu / Hóa chất / Hóa chất / Sản phẩm hóa dầu, Nông dược & Hóa chất khác",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VAT,True,True,True,HOSE,Công nghệ Thông tin / Công nghệ Thông tin / Thiết bị và Phần cứng / Thiết bị viễn thông,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VAV,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VBB,True,True,True,UPCoM,Ngân hàng / Ngân hàng / Ngân hàng / Ngân hàng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VBC,True,True,True,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Hàng công nghiệp / Containers & Đóng gói,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VBG,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai khoáng,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VBH,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Điện tử & Thiết bị điện / Hàng điện & điện tử,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VBT,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Vận tải / Dịch vụ vận tải,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VC1,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VC2,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VC3,True,True,True,HNX,"Tài chính / Bất động sản / Bất động sản / Tư Vấn, Định giá, Môi giới Bất động sản",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VC5,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VC6,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VC7,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VC9,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VCA,True,True,True,HOSE,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VCB,True,True,True,HOSE,Ngân hàng / Ngân hàng / Ngân hàng / Ngân hàng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VCC,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VCE,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VCF,True,True,True,HOSE,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Đồ uống & giải khát,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VCG,True,True,True,HOSE,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VCI,True,True,True,HOSE,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VCK,True,True,True,HOSE,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VCM,True,True,True,HNX,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Công nghiệp nặng / Máy công nghiệp,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VCP,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Sản xuất & Phân phối Điện / Sản xuất & Phân phối Điện",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VCR,True,True,True,UPCoM,Tài chính / Bất động sản / Bất động sản / Bất động sản,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VCS,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VCT,True,True,True,UPCoM,Công nghiệp / Hàng & Dịch vụ Công nghiệp / Tư vấn & Hỗ trợ Kinh doanh / Tư vấn & Hỗ trợ KD,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VCW,True,True,True,UPCoM,"Tiện ích Cộng đồng / Điện, nước & xăng dầu khí đốt / Nước & Khí đốt / Nước",True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VCX,True,True,True,UPCoM,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Vật liệu xây dựng & Nội thất,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VDB,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Khai khoáng / Khai thác Than,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VDG,True,True,True,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VDL,True,True,True,HNX,Hàng Tiêu dùng / Thực phẩm và đồ uống / Bia và đồ uống / Vang & Rượu mạnh,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VDM,True,True,True,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VDN,True,True,True,UPCoM,Hàng Tiêu dùng / Hàng cá nhân & Gia dụng / Hàng cá nhân / Hàng May mặc,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VDP,True,True,True,HOSE,Dược phẩm và Y tế / Y tế / Dược phẩm / Dược phẩm,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VDS,True,True,True,HOSE,Tài chính / Dịch vụ tài chính / Dịch vụ tài chính / Môi giới chứng khoán,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
VDT,True,True,True,UPCoM,Nguyên vật liệu / Tài nguyên Cơ bản / Kim loại / Thép và sản phẩm thép,False,True,PARTIAL_PROVISIONAL_DATA,MISSING_MARKET_DATA,Do not promote to stage_2+ until market data is present.
VE1,True,True,True,HNX,Công nghiệp / Xây dựng và Vật liệu / Xây dựng và Vật liệu / Xây dựng,True,True,PARTIAL_PROVISIONAL_DATA,OK,Eligible for provisional evidence prioritization only.
