ticker,sample_group,step26_status,step26_block_reason,step26_missing_fields,fetch_attempted,fetch_ok,fetch_error_type,fetch_error_message,raw_row_count,normalized_row_count,last_available_date,last_close_available,last_volume_available,normalized_required_fields_present,fetch_duration_ms,provider,source,market_source_confidence,finance_source_confidence,crosscheck_status,verification_status,coverage_issue_class,recommended_repair_action,notes
VOS,WATCHLIST_CONTROL,WATCHLIST_CANDIDATE,Survived primary-only scale filters; manual BCTC/source verification remains required.,"[""net_income""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,33,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
VRE,WATCHLIST_CONTROL,WATCHLIST_CANDIDATE,Survived primary-only scale filters; manual BCTC/source verification remains required.,"[""net_income""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,26,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
BHP,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,45,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
BTU,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,15,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
CCP,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,11,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
CL1,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,45,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
CRV,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,29,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
CSC,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,18,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
DAG,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,15,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
DKG,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,23,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
ELC,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,30,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
EMG,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,19,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
FRM,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,15,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
HDB,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,38,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
HGW,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,27,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
HHN,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,13,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
HTI,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,35,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
HU4,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,31,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
IBC,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,36,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
INN,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,36,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
ITD,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,27,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
ITS,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,29,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
KLM,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,23,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
L18,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,36,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
L43,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,32,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
L62,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,21,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
LCG,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,23,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
LIX,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,24,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
LMH,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,42,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
MC3,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,32,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
NHH,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,49,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
NNG,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,35,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
OIL,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,25,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
PBT,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,21,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
PCC,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,50,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
PJS,RANDOM_UNIVERSE_SAMPLE,BLOCKED_INSUFFICIENT_MARKET_DATA,Primary market data missing or incomplete.,"[""avg_volume_20d"", ""capex"", ""cfo"", ""equity"", ""gross_profit"", ""last_close"", ""last_price_date"", ""net_income"", ""revenue"", ""total_assets"", ""total_liabilities""]",True,False,RuntimeError,LIVE_FETCH_NOT_AVAILABLE_IN_ENV: 'charmap' codec can't encode characters in position 2-3: character maps to <undefined>,0,0,,False,False,False,31,vnstock,VCI,PROVISIONAL_PRIMARY_ONLY,PROVISIONAL_LOW,NOT_AVAILABLE,NEEDS_MANUAL_BCTC_REVIEW,FETCH_ERROR_SOURCE_OR_TICKER_ISSUE,CHECK_TICKER_EXCHANGE_MAPPING,Direct vnstock fetch raised an error.
